Month,AMP,ABC,AME,AMGN,APH,APC,ADI,ANTM,AON,APA,AWK,AMT,AIG,AXP,AEP,AAL,AMZN,MO,AAPL,ALL,ADS,ALXN,LNT,AGN,ALB,ALK,AKAM,APD,A,AFL,AMG,AET,AES,AAP,ADBE,AYI,ATVI,CAN,ABBV,ABT,MMM,AVB,AVY,BHI,BLL,BAC,BK,BCR,BAX,BBT,BDX,AMAT,ADM,AJG,AIZ,T,ADSK,ADP,AN,AZO,BSX,BBBY,BRK.B,BBY,BIIB,BLK,HRB,BA,BWA,BXP,CHRW,BMY,AVGO,BF.B,COG,CPB,COF,CBOE,HSIC,KMX,CCL,CAT,CBG,CBS,CELG,CNC,CNP,CTL,CERN,CF,CINF,SCHW,CHTR,CHK,CVX,CMG,CB,CHD,CI,XEC,CINF,CTAS,CSCO,C,CFG,CTXS,CLX,CME,CMS,COH,KO,CTSH,CL,CMCSA,CMA,CAG,CXO,COP,ED,STZ,GLW,COST,COTY,CCI,CSRA,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DLPH,DAL,XRAY,DVN,DFS,DISH,DG,DLTR,D,DOV,DOW,DPS,DTE,DD,DUK,DNB,ETFC,EMN,ETN,EBAY,EIX,EW,EA,EMR,ETR,EVHC,EOC,EQT,EFX,EQIX,EQR,EL,ES,EXC,EXPD,ESRX,EXR,XOM,FFIV,FB,FAST,FRT,FDX,FIS,FISV,FLIR,FLS,FLR,FMC,FTI,FL,F,FBHS,FCX,FTR,GPS,GRMN,GD,GE,GGP,GIS,GM,GPC,GILD,GPN,GS,GT,GWW,HAL,HBI,HOG,HAR,HRS,HIG,HAS,HCA,HSIC,HES,HPE,HOLX,HD,HON,HRL,HUM,HBAN,IDXX,ITW,ILMN,IR,INTC,ICE,IBM,INCY,IP,IPG,IFF,INTU,ISRG,IVZ,JEC,JBHT,SJM,JNJ,JPM,JNPR,KSU,K,KEY,KMB,KIM,KMI,KLAC,KSS,KHC,KR,LB,LLL,LH,LRCX,LEG,LEN,LVLT,LUK,LLY,LNC,LKQ,LMT,L,LYB,MTB,MAC,MNK,MRO,MPC,MAR,MMC,MLM,MA,MAT,MKC,MCD,MCK,MJN,MDT,MRK,MET,MTD,KORS,MCHP,MU,MSFT,MAA,MHK,TAP,MDLZ,MON,MNST,MS,MCO,MOS,MSI,MUR,MYL,NDAQ,NOV,NAVI,NTAP,NFLX,NWL,NFX,NEM,NEE,NLSN,NKE,NI,NBL,JWN,NSC,NTRS,NOC,NRG,NUE,NVDA,ORLY,OXY,OMC,OKE,ORCL,PCAR,PH,PDCO,PAYX,PYPL,PNR,PBCT,PEP,PKI,PRGO,PFE,PM,PSX,PNW,PXD,PNC,RL,PPG,PPL,PX,PCLN,PFG,PG,PGR,PRU,PSA,PVH,QRVO,PWR,QCOM,DGX,RRC,RTN,O,RHT,REG,REGN,RF,RSG,RAI,RHI,ROK,COL,ROP,ROST,R,CRM,SCG,SLB,SNI,STX,SEE,SRE,SHW,SIG,SPG,SWKS,SLG,LUV,SWN,SPGI,SWK,SBUX,SRCL,SYK,STI,SYMC,SYF,SYY,TROW,TGT,TEL,TGNA,TDC,TSO,TXN,TXT,HSY,TRV,TMO,TIF,TJX,TSCO,TDG,RIG,TRIP,TSN,UDR,ULTA,USB,UNP,UL,UNH,UPS,URI,UTX,UHS,UNM,URBN,VFC,VLO,VAR,VTR,VRSN,VRSK,VZ,VRTX,VIAB,V,VNO,VMC,WMT,DIS,WM,WAT,WEC,WFC,HCN,HCN,WDC,WI,WHR,WFM,WMB,WLTW,WYN,WYNN,XEL,XRX,XLNX,XYL,YHOO,YUM,ZBH,ZION,ZTS
2015-04,39,46,25,17,19,33,8,60,38,17,59,46,5,69,47,45,59,24,41,71,26,67,63,36,23,22,39,23,17,49,13,55,44,90,36,68,16,46,76,33,60,23,22,45,49,56,34,32,33,76,38,28,55,74,72,49,68,67,79,84,26,44,47,30,30,80,38,32,46,16,81,17,35,34,43,22,94,20,80,73,42,83,61,24,90,53,19,85,72,49,39,48,48,21,76,92,24,34,62,38,45,82,32,47,29,40,69,47,17,28,32,79,42,61,60,9,73,32,27,30,30,69,65,28,25,40,84,60,28,26,69,81,81,10,43,51,29,28,63,49,54,47,24,37,64,21,32,67,18,27,25,64,52,20,29,65,32,53,21,50,31,40,67,36,59,30,40,56,67,73,28,92,62,93,23,74,35,24,67,36,62,41,50,63,63,27,41,49,46,43,20,54,3,22,37,37,71,28,21,50,66,20,52,67,34,18,34,17,53,81,32,36,69,87,41,43,69,79,92,33,83,33,30,21,12,26,31,46,34,47,28,33,49,58,69,31,48,54,45,33,42,40,32,56,18,37,10,69,38,29,86,47,37,39,53,4,19,26,70,19,88,11,71,43,23,40,72,40,7,48,72,8,50,84,55,34,46,17,88,32,54,21,20,20,30,46,24,86,28,23,26,19,50,15,33,66,50,57,74,73,66,29,30,26,52,23,87,89,59,62,53,29,20,49,38,22,30,31,23,52,25,56,29,64,60,87,79,52,78,16,36,25,25,62,12,40,72,61,34,68,31,55,57,32,87,28,67,82,84,59,63,78,30,19,30,4,18,78,68,74,49,40,22,30,15,76,15,90,50,40,18,24,62,24,82,27,6,23,22,58,45,25,59,69,45,47,56,3,65,56,34,55,79,29,89,65,15,17,34,31,79,39,73,84,16,20,76,52,69,43,23,40,5,74,58,56,25,47,48,55,64,43,26,50,4,33,40,41,6,82,18,55,59,57,5,23,63,75,53,53,41,14,58,83,21,0,41,10,75,29,20,56,47,38,35,22,46
2015-05,35,43,24,28,18,31,7,51,39,15,53,42,5,68,47,47,60,20,39,69,24,100,60,33,23,12,36,23,16,49,12,50,44,93,33,60,14,45,70,31,58,20,20,43,49,55,28,27,31,76,37,20,54,69,68,50,61,65,80,85,23,46,52,31,24,65,8,29,44,15,71,15,100,31,26,19,93,18,80,73,48,81,54,24,78,50,19,84,64,45,38,40,53,19,78,90,22,31,56,31,43,81,31,46,24,37,66,44,15,27,34,74,42,62,62,9,75,29,25,27,28,72,63,25,25,37,81,60,28,43,73,81,84,9,43,47,26,26,64,58,61,44,22,36,55,25,33,68,17,24,24,62,50,19,31,63,31,45,24,68,33,37,71,38,59,32,37,49,62,75,26,87,61,82,17,70,32,23,62,32,59,43,46,61,62,18,35,49,49,45,21,50,3,20,36,34,68,28,23,44,63,18,44,74,32,17,33,16,52,80,33,34,57,94,42,47,67,79,82,31,85,30,29,21,11,21,28,37,32,37,29,29,45,52,36,31,45,51,45,31,43,38,31,46,13,38,4,74,38,28,83,41,35,37,46,6,19,24,70,18,96,10,71,29,21,40,66,40,6,42,73,7,47,83,54,30,42,16,79,30,57,20,17,20,27,45,23,83,38,22,23,19,47,14,28,53,56,49,66,71,64,26,31,23,40,23,87,90,62,65,50,28,19,39,32,23,39,32,20,59,24,56,27,72,56,89,93,51,68,15,20,23,23,58,13,49,71,63,34,67,31,58,52,31,86,25,75,81,90,50,60,76,23,17,27,4,22,73,72,74,39,39,22,28,17,83,16,91,53,33,13,23,55,22,85,27,6,24,26,58,44,22,55,73,43,41,58,2,67,63,28,53,77,22,84,65,15,17,32,29,74,41,56,87,26,19,79,51,72,42,22,39,4,68,57,58,21,48,44,55,63,43,27,51,4,35,45,49,6,84,20,48,60,58,5,22,50,78,42,42,40,13,61,84,21,0,34,7,74,28,18,51,46,41,36,19,53
2015-06,36,51,25,15,19,31,7,56,40,17,65,45,5,71,51,49,60,22,43,76,29,89,66,40,22,9,37,72,17,52,11,58,41,93,33,67,16,49,68,32,60,23,21,38,59,57,30,31,33,76,38,20,55,75,73,55,60,70,100,89,26,47,41,32,25,65,7,34,43,15,76,18,62,36,25,19,95,18,83,72,47,80,60,18,80,61,19,88,72,54,40,40,51,19,79,84,25,34,68,35,47,83,31,47,23,38,71,47,19,26,30,78,46,65,62,11,68,27,29,32,30,74,80,21,29,35,83,100,27,33,65,89,75,10,46,47,29,22,63,59,63,51,20,34,56,50,32,77,18,24,26,65,49,19,31,67,33,46,22,42,32,38,75,34,56,32,39,56,65,79,26,84,61,94,14,78,33,24,68,35,57,40,44,59,61,22,37,52,50,47,21,51,3,23,36,34,69,30,23,46,68,18,43,71,34,18,35,16,58,85,35,35,62,91,46,45,71,79,86,28,87,32,30,23,11,22,29,38,27,37,25,30,48,55,35,33,52,53,46,27,43,39,34,49,15,38,5,72,39,26,88,41,43,36,47,4,19,28,72,18,89,11,70,29,24,42,72,42,7,48,76,8,46,86,58,33,46,16,86,33,52,22,20,21,24,47,28,82,28,23,24,18,63,14,32,51,45,52,73,73,72,28,33,23,59,25,84,92,51,55,57,31,20,39,35,22,47,33,23,52,26,54,29,57,62,89,92,52,45,16,17,24,24,60,17,45,77,66,37,73,34,63,52,33,91,26,75,80,74,53,61,87,26,18,42,4,17,91,70,78,44,41,22,28,18,81,17,91,48,33,16,23,58,23,90,24,6,24,22,72,37,17,60,67,50,43,55,3,71,65,27,55,76,46,86,66,14,19,33,47,83,38,63,79,14,19,85,55,71,41,27,35,4,77,61,63,24,49,49,55,61,44,28,50,4,32,46,37,6,88,14,48,63,58,5,24,65,81,44,44,41,13,61,83,34,14,37,6,78,30,18,50,46,35,40,19,55
2015-07,37,52,25,15,20,33,7,61,39,16,66,45,5,72,52,50,67,22,43,76,29,71,65,53,23,14,38,25,17,53,13,61,64,95,36,72,13,52,66,31,58,22,20,41,70,58,28,34,33,80,37,19,53,71,70,56,56,72,98,92,25,52,40,34,35,67,9,34,52,13,80,16,43,30,34,19,100,21,83,74,47,81,59,19,100,100,21,94,85,70,42,43,51,24,83,100,43,32,73,32,49,85,30,50,24,37,73,48,18,26,31,86,45,67,64,12,79,30,31,26,30,78,85,23,28,39,84,68,27,31,63,89,77,9,46,48,28,25,60,62,64,51,24,37,55,55,31,84,18,24,25,65,49,20,34,57,32,49,18,34,34,38,68,38,56,19,39,54,66,85,28,84,61,93,16,79,33,24,68,34,55,38,57,62,65,28,48,53,48,48,23,51,3,24,36,34,73,29,25,47,68,18,46,69,34,18,35,19,55,83,31,35,59,89,47,41,67,82,89,30,85,29,30,22,11,22,30,36,29,36,26,30,51,59,33,31,47,51,49,24,44,37,32,47,15,37,33,78,38,26,91,44,43,38,45,3,20,28,77,22,86,15,73,27,25,47,77,44,6,49,80,8,46,95,56,31,45,16,88,32,57,19,29,21,37,46,23,82,22,19,24,19,42,16,34,55,35,51,72,67,72,26,29,25,53,25,85,94,56,65,54,32,18,44,38,24,35,35,23,50,24,53,28,63,62,89,86,50,43,15,18,23,24,64,13,45,76,68,35,71,33,67,51,32,91,25,81,85,83,55,83,82,24,17,38,4,18,94,70,82,37,40,23,28,16,85,17,89,49,32,21,24,69,25,96,27,7,26,31,64,39,16,55,68,59,44,57,3,75,54,29,59,79,100,85,65,13,17,32,33,81,39,80,78,15,18,99,62,72,45,26,38,6,78,62,62,29,52,48,57,61,45,25,48,4,32,44,53,7,90,13,45,68,69,5,21,83,82,42,42,41,13,65,84,30,19,38,7,89,28,16,46,44,36,35,22,45
2015-08,36,45,25,14,17,31,7,54,36,15,68,44,5,71,47,49,68,30,43,76,28,60,64,42,28,15,38,22,15,51,11,54,40,98,32,68,20,48,64,32,59,24,20,37,73,59,30,31,29,82,37,21,54,72,69,57,62,71,94,94,25,53,49,37,25,68,8,32,45,13,71,15,41,29,31,20,100,23,79,73,46,81,56,22,79,66,22,100,86,86,47,44,55,26,92,99,26,37,65,41,52,85,29,49,23,35,73,49,23,26,31,83,47,70,61,10,78,31,30,27,29,76,77,22,27,38,87,69,26,27,57,90,73,9,46,43,31,24,68,61,65,47,27,35,51,39,30,79,17,25,25,63,49,21,27,61,30,50,23,38,29,37,70,34,58,18,43,50,66,86,30,84,61,92,12,77,35,25,69,34,55,38,58,72,66,15,56,54,48,46,21,50,3,23,36,36,65,29,23,47,65,17,52,70,35,17,34,17,55,79,32,37,63,84,42,46,67,81,83,26,83,31,33,21,11,22,29,30,25,36,23,28,46,64,35,29,45,49,48,24,43,38,31,53,13,43,32,76,38,27,90,36,41,38,43,4,18,27,72,19,80,10,71,22,25,52,74,42,6,51,78,8,46,88,56,29,43,16,87,30,59,18,20,23,28,44,25,88,23,23,24,17,40,17,28,51,38,52,75,63,73,27,33,24,62,22,91,92,50,59,53,28,18,53,39,27,31,31,20,53,23,52,27,75,64,90,79,51,44,14,19,22,24,80,13,49,82,67,34,73,32,59,53,32,91,26,82,83,81,52,68,81,23,17,35,4,20,83,71,77,36,40,21,30,13,88,17,84,51,39,13,26,53,21,91,29,6,26,24,59,51,25,57,68,51,44,57,3,75,54,30,61,77,70,82,66,16,17,33,33,74,41,82,75,17,19,99,62,70,45,25,41,4,79,59,61,23,47,47,58,65,46,29,47,4,34,44,35,7,89,16,46,66,82,5,21,71,82,48,48,42,13,62,82,27,4,40,6,78,27,15,44,44,35,34,23,47
2015-09,34,45,24,15,17,29,7,53,39,14,63,47,5,68,48,46,65,30,63,71,29,83,61,41,24,10,37,25,16,52,11,55,43,91,32,70,13,53,68,37,60,24,21,37,60,55,28,43,28,72,37,18,56,75,65,62,66,68,86,87,26,43,37,34,25,66,8,32,48,15,77,16,38,31,31,24,96,21,86,68,43,89,62,36,79,62,19,96,80,54,45,38,52,32,83,86,26,32,63,34,49,87,31,46,21,38,64,51,17,26,31,90,45,70,55,12,74,36,28,27,29,76,73,23,44,39,86,65,24,29,55,91,68,9,42,65,29,24,69,58,62,45,29,41,52,21,30,75,17,21,26,67,48,24,28,73,31,46,19,32,30,36,78,31,63,19,41,51,64,75,29,89,58,87,15,77,34,24,73,37,61,38,34,59,64,21,46,51,49,39,22,51,2,24,37,36,69,28,22,50,63,17,38,63,34,19,34,21,52,83,32,37,59,77,46,47,71,76,85,29,91,31,31,22,11,29,30,33,31,35,22,28,41,62,35,35,47,50,53,26,42,39,29,49,11,38,22,69,36,26,89,38,42,34,41,5,18,26,72,19,75,11,67,23,24,46,71,38,7,47,75,8,48,86,57,30,45,16,85,32,49,19,18,22,29,43,28,84,22,15,24,17,43,16,27,52,45,49,73,65,73,27,30,26,52,25,87,83,50,60,50,29,17,50,37,23,43,32,23,42,24,56,30,65,62,90,68,49,44,15,21,24,25,78,12,39,75,63,34,68,32,48,53,33,89,24,73,84,63,53,71,81,18,18,30,4,17,81,69,75,54,41,21,28,17,77,15,89,50,35,16,24,60,24,87,32,6,22,21,57,40,50,55,73,52,45,53,2,72,54,24,55,79,68,83,66,18,20,31,32,87,40,71,73,16,15,76,55,70,46,23,36,11,80,60,58,24,45,49,53,60,44,28,50,4,33,46,36,6,84,15,50,61,67,5,21,73,79,40,40,41,14,60,79,42,5,35,6,74,30,17,51,41,33,36,16,46
2015-10,36,50,24,16,18,27,8,55,40,13,64,44,5,68,48,50,71,32,49,67,26,71,66,59,25,12,35,23,16,52,11,61,39,86,33,71,15,49,75,32,59,23,21,37,45,53,28,28,28,74,36,18,55,66,62,55,69,71,81,83,25,39,37,33,32,67,9,33,47,14,71,17,40,32,31,31,96,20,84,64,41,92,61,31,74,58,20,88,80,53,42,39,49,21,79,82,50,34,71,26,45,84,30,47,20,37,61,45,16,27,30,82,41,67,58,15,62,32,28,29,28,72,73,21,30,38,86,68,22,27,56,86,66,9,42,53,26,28,69,57,69,46,29,39,58,21,32,73,17,22,26,63,49,23,34,69,30,47,39,32,38,34,73,35,65,17,38,48,68,79,28,93,57,88,19,76,37,23,75,33,62,38,54,55,64,19,52,51,53,36,22,52,2,28,37,35,72,30,23,57,64,16,39,56,35,18,34,21,54,85,34,36,58,74,53,50,76,79,89,30,93,30,31,18,12,29,31,35,34,36,24,27,43,62,33,31,46,48,54,25,43,38,25,52,26,41,24,68,37,26,87,71,37,34,39,4,19,26,73,20,71,10,68,31,24,43,68,36,7,41,76,9,54,89,57,31,46,18,82,32,51,18,20,23,23,41,28,87,23,18,25,16,46,15,32,53,40,52,73,68,77,27,25,25,47,25,85,91,45,61,47,30,29,41,38,23,44,31,21,51,24,57,31,56,62,91,63,48,45,15,21,27,25,70,12,34,68,64,35,69,32,44,57,32,88,25,74,86,71,59,64,85,20,19,34,4,19,81,69,71,39,40,21,27,24,78,14,89,59,35,14,24,61,23,81,34,6,28,25,58,41,39,58,71,52,43,53,2,77,52,27,58,78,81,83,68,16,20,33,32,85,40,66,73,17,15,67,58,66,44,23,33,9,92,60,56,23,47,48,53,60,42,27,49,4,43,43,36,7,83,14,43,62,71,5,21,68,80,40,40,44,14,61,77,29,4,31,10,70,28,19,54,40,49,37,17,44
2015-11,31,43,22,14,16,30,7,60,38,20,58,43,5,68,45,50,83,22,47,64,23,67,56,100,21,15,33,22,15,53,12,62,58,82,32,67,36,45,63,29,57,22,20,32,43,51,26,30,25,77,36,17,54,62,59,53,63,70,75,81,24,60,34,65,21,66,12,30,42,11,66,15,39,30,26,40,90,17,88,57,35,90,56,29,75,54,18,81,66,49,38,36,47,21,74,95,23,31,72,29,40,85,29,45,18,35,57,48,15,27,38,74,39,65,52,11,67,24,28,47,27,94,81,19,23,31,82,60,21,25,54,80,62,9,40,49,23,21,64,66,67,39,23,35,49,21,31,67,16,21,28,61,51,21,28,71,28,42,27,32,31,30,78,27,76,13,35,45,64,76,27,89,56,78,14,73,42,20,79,34,60,35,46,70,63,26,69,48,62,40,20,54,3,21,35,32,62,28,21,57,57,15,39,50,36,18,31,31,55,90,68,36,58,90,56,55,76,71,84,28,90,28,32,19,10,25,27,32,30,36,23,27,43,55,31,28,43,47,59,24,41,34,23,51,15,74,33,79,52,25,80,44,34,30,39,3,17,24,70,19,87,10,64,25,29,44,52,36,6,37,77,11,57,87,50,27,44,16,81,30,59,18,17,21,23,41,36,82,21,22,22,15,47,15,25,55,41,62,70,61,73,24,24,25,53,22,92,85,51,83,57,27,20,38,33,26,39,29,20,43,23,52,26,57,59,96,58,47,41,14,26,37,25,62,9,33,65,80,34,66,28,42,48,29,81,23,67,93,74,49,63,78,20,18,26,4,14,75,65,68,32,36,23,27,14,85,14,84,52,30,15,24,56,22,72,40,10,20,24,51,35,30,65,100,49,40,51,2,81,49,24,91,78,48,78,70,14,18,36,30,84,45,90,88,22,14,59,63,63,60,21,30,4,95,62,48,19,43,46,70,61,41,31,49,3,37,38,35,6,84,14,47,95,65,5,21,71,75,25,25,44,19,64,91,19,11,29,6,68,27,17,49,39,37,36,14,45
2015-12,31,39,20,12,15,31,6,59,34,10,57,36,4,72,44,53,93,28,48,65,21,57,54,44,20,21,30,18,13,49,11,59,41,84,30,67,19,41,57,27,55,20,24,33,44,55,25,24,23,82,34,15,50,59,59,55,55,76,84,83,22,79,29,63,18,61,12,27,40,10,66,15,39,29,38,30,97,17,80,59,37,90,48,28,70,51,19,89,65,57,33,38,47,25,72,85,22,28,65,24,40,78,26,48,18,31,53,47,22,24,49,76,34,65,64,9,65,26,27,27,26,100,80,17,24,36,83,69,22,24,63,81,57,8,40,42,28,21,63,74,87,39,22,56,46,20,39,69,14,21,22,56,49,20,28,63,27,41,19,31,31,30,57,28,86,15,33,47,68,80,28,90,56,79,14,99,51,19,81,29,49,34,40,97,60,21,100,53,57,45,19,51,3,20,33,28,60,44,20,49,56,14,37,55,43,18,31,49,48,81,65,35,53,82,51,56,65,79,79,25,82,27,31,20,10,20,24,30,32,37,25,26,39,56,31,26,43,52,56,19,45,31,22,100,12,78,15,89,57,24,81,31,35,29,38,4,17,23,72,17,81,9,68,22,19,44,80,34,6,39,80,13,53,88,50,23,41,14,75,26,85,16,19,21,28,40,21,67,20,15,23,17,41,15,26,48,36,45,72,55,81,38,23,22,44,23,100,94,33,96,52,27,18,45,32,25,36,27,19,53,22,52,26,49,76,100,55,50,35,12,14,24,22,54,10,33,74,91,33,66,28,44,48,27,84,22,66,94,65,33,63,73,17,17,31,4,16,59,75,76,26,34,21,23,12,99,13,77,50,28,13,25,51,24,63,32,10,17,24,54,50,21,69,90,44,42,56,2,81,47,27,95,75,52,74,72,13,13,41,30,70,57,91,88,13,15,57,50,62,84,22,31,3,84,90,46,20,37,43,75,60,43,24,42,3,27,42,29,6,94,12,40,98,73,5,18,62,84,22,22,47,12,60,89,19,11,27,6,68,25,15,39,37,33,35,16,39
2016-01,37,48,23,15,17,32,7,67,39,14,62,38,5,70,46,55,75,38,44,67,33,73,57,42,21,16,29,22,14,51,12,67,42,85,31,80,21,43,66,29,57,21,28,34,46,52,26,30,27,78,34,19,53,70,56,53,58,100,88,85,25,48,38,36,23,69,51,30,45,12,71,15,40,33,33,31,92,20,85,66,58,86,56,26,84,68,19,87,68,59,36,44,49,30,82,84,31,32,74,34,43,83,28,47,18,33,63,50,14,22,33,77,41,66,58,10,79,30,28,36,27,76,80,23,20,40,92,73,26,25,61,88,55,9,44,48,44,25,65,59,59,45,23,39,54,22,32,75,15,23,23,61,48,22,29,57,29,42,21,34,37,34,74,28,65,14,35,44,75,80,31,91,53,81,15,72,59,23,88,32,56,35,53,68,67,14,91,52,46,43,21,53,3,24,37,35,68,33,24,48,58,15,37,53,40,19,34,28,55,83,28,36,58,74,57,67,67,77,83,28,96,28,30,23,11,34,31,35,28,56,28,30,41,61,33,30,50,46,39,20,41,36,25,69,13,42,22,75,43,25,81,37,40,38,40,3,19,26,75,18,73,10,64,28,21,63,76,38,6,40,80,9,52,85,55,26,46,16,90,29,55,20,17,20,25,45,25,77,20,13,25,15,40,15,37,50,37,50,100,56,99,28,26,23,50,24,91,87,39,64,46,31,20,48,35,23,37,29,20,53,22,58,28,60,85,96,58,46,41,14,16,24,26,86,12,53,71,67,34,67,29,45,52,29,87,24,65,87,80,42,64,76,20,18,36,4,16,81,66,83,33,42,20,29,13,73,13,82,54,32,17,25,53,29,73,37,6,26,26,63,80,29,62,75,51,46,52,2,79,50,30,56,76,58,72,65,15,19,32,32,86,45,83,73,16,16,74,61,68,53,29,32,5,86,63,46,22,49,49,55,59,47,26,44,3,37,39,39,7,91,15,49,63,65,5,20,60,78,26,26,46,13,65,84,27,66,30,7,69,27,16,46,34,37,37,24,45
2016-02,38,46,25,15,19,41,7,70,39,13,61,40,5,68,48,52,66,29,42,70,28,65,64,48,25,9,30,22,16,50,14,59,44,90,31,71,27,44,69,33,58,26,22,31,44,53,27,30,26,82,35,20,57,69,58,48,63,76,87,86,29,40,45,33,23,67,79,31,50,15,75,16,42,31,43,24,94,20,89,70,66,85,61,31,74,67,19,85,74,56,40,42,46,53,73,90,31,41,68,29,44,86,30,47,20,35,62,51,26,24,30,87,41,64,58,9,73,32,30,29,27,71,75,22,14,37,100,70,27,26,57,85,56,10,42,56,70,24,60,54,60,45,24,38,58,24,30,71,17,25,25,65,46,23,35,59,29,42,21,36,38,36,77,25,64,21,41,45,70,76,28,88,51,87,15,72,54,23,88,34,57,36,55,79,65,21,56,51,42,39,21,50,3,23,37,34,69,34,23,45,61,15,41,57,37,20,33,19,53,88,26,35,59,73,51,73,66,79,92,28,92,30,29,27,11,32,31,37,31,57,27,29,41,58,32,42,49,46,46,22,44,37,26,76,17,45,29,68,36,25,87,43,38,37,40,5,19,26,80,18,70,10,69,23,22,59,75,38,7,44,75,9,51,80,56,27,48,17,88,31,48,18,18,19,30,44,25,87,29,18,24,14,43,13,31,55,42,48,99,63,80,28,27,29,76,24,92,94,46,57,41,54,23,38,38,21,41,32,24,58,24,59,27,58,72,91,63,48,45,14,16,27,27,100,15,45,72,60,36,69,31,48,53,29,94,24,65,84,71,51,60,84,20,18,41,4,17,79,71,76,39,42,22,29,14,76,14,92,60,29,17,22,62,25,76,39,6,19,28,59,57,31,62,69,53,48,53,2,77,51,27,51,76,50,82,70,15,19,37,33,90,41,65,70,17,15,69,64,68,49,25,30,4,82,59,47,41,45,49,51,61,43,28,46,3,40,39,33,8,84,18,52,58,57,5,21,77,81,31,31,42,16,59,78,29,66,32,7,69,28,17,67,34,39,38,20,47
2016-03,39,45,24,15,19,42,7,59,37,13,64,41,5,67,47,56,66,25,47,73,28,72,60,47,22,9,31,23,16,50,9,55,47,95,31,73,21,44,66,31,61,24,21,31,41,53,28,33,25,80,35,20,57,71,56,51,63,72,87,90,27,43,45,31,23,66,41,35,47,15,72,16,38,30,38,22,96,19,86,69,51,81,61,29,74,67,19,80,76,70,38,44,45,64,71,77,28,32,65,29,42,84,29,46,19,34,65,47,21,24,29,94,42,60,55,8,62,26,27,31,26,73,79,23,18,36,93,68,27,28,70,83,69,9,44,55,31,25,58,59,64,42,26,36,50,21,31,64,16,24,23,64,44,21,33,67,34,44,22,39,31,36,83,28,68,18,45,51,69,78,26,87,52,91,17,77,48,23,78,35,58,36,52,70,63,15,43,57,46,40,20,51,3,24,37,36,67,34,22,50,59,13,42,64,37,21,33,17,56,88,25,34,59,83,46,50,68,76,94,29,91,31,28,31,11,22,30,46,27,47,30,29,40,59,35,38,45,48,40,31,42,36,26,56,14,50,29,69,35,24,91,45,38,38,40,4,19,26,82,19,85,10,67,21,23,57,72,42,7,54,76,8,51,88,63,29,48,17,89,32,45,18,18,20,23,46,26,87,23,16,24,17,49,13,30,51,39,47,84,62,81,29,23,25,59,24,97,88,37,60,39,30,20,41,39,23,47,31,24,45,23,60,26,64,71,90,74,48,44,14,15,25,25,70,12,34,65,60,38,65,33,51,55,29,92,25,66,81,74,51,58,83,19,18,32,4,18,85,68,79,34,39,21,27,14,83,14,93,56,28,17,21,58,23,86,44,6,17,25,62,44,27,61,69,53,45,52,2,79,50,30,55,76,59,78,66,13,17,35,34,90,36,64,84,13,16,69,60,71,56,24,27,6,76,59,51,26,41,48,55,56,42,29,45,3,39,40,36,7,86,16,50,59,58,5,18,71,79,21,21,40,15,58,82,29,68,32,6,75,27,18,52,36,37,39,23,47
2016-04,37,45,23,14,20,24,7,55,37,11,72,40,5,66,49,54,66,29,43,71,27,69,60,81,25,32,30,23,15,48,12,53,54,89,30,84,17,43,73,34,63,23,22,42,45,53,27,30,26,80,34,19,57,70,52,51,63,71,90,89,30,44,49,29,25,63,38,29,48,15,73,16,30,30,32,22,93,18,88,68,44,84,58,21,75,70,22,80,72,52,43,43,46,30,72,70,30,33,60,29,47,84,29,47,19,33,72,47,15,27,31,84,45,60,59,8,62,24,25,38,27,76,83,23,14,35,89,68,28,25,61,88,82,9,43,55,24,26,58,61,63,42,21,36,62,20,30,71,16,24,24,64,44,20,38,69,30,44,20,47,35,36,73,29,68,16,40,47,66,85,27,88,51,91,20,74,37,24,79,34,62,37,55,65,64,25,43,100,47,44,19,51,3,24,38,40,69,36,24,50,59,17,48,69,39,19,33,16,57,91,27,34,58,94,45,47,69,74,88,31,99,30,28,22,11,24,28,40,27,48,34,28,39,58,31,33,47,47,47,26,43,36,29,55,15,47,28,69,36,24,89,46,37,40,41,5,19,28,82,18,96,15,68,23,23,53,66,39,6,50,75,8,51,94,58,29,48,17,85,30,49,19,18,19,28,46,26,84,23,19,24,16,49,12,26,52,35,45,80,57,76,30,23,29,59,25,96,83,36,64,39,30,18,43,43,20,44,33,23,52,23,57,26,61,70,92,84,49,48,15,25,30,26,69,14,39,69,61,44,68,32,49,58,30,90,25,69,81,77,43,58,81,20,17,35,4,15,80,68,83,39,38,21,26,14,80,15,91,53,30,17,21,54,21,97,37,5,18,25,57,41,27,63,72,54,46,53,2,86,53,30,56,77,77,81,67,14,18,33,34,93,39,74,92,13,16,68,58,69,56,24,28,7,81,58,56,22,45,49,54,56,48,29,50,3,41,42,40,11,87,17,52,60,58,5,21,75,79,21,21,39,15,61,84,25,75,35,9,72,27,17,52,34,37,38,22,46
